route_id,service_id,trip_id,trip_headsign,direction_id,block_id,wheelchair_accessible,bikes_allowed
4,1-1-127,1582776423,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776424,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776425,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776426,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776427,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776428,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776429,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776430,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776431,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776432,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776433,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776434,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776435,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776436,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776437,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776438,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776439,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776440,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776441,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776442,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776443,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776444,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776445,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776446,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776447,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776448,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776449,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776450,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776451,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776452,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776453,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776454,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776455,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776456,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776457,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776458,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776459,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776460,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776461,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776462,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776463,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776464,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776465,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776466,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776467,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776468,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776469,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776470,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776471,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776472,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776473,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776474,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776475,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776476,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776477,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776478,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776479,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776480,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776481,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776482,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776483,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776484,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776485,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776486,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776487,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776488,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776489,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776490,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776491,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776492,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776493,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776494,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776495,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776496,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776497,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776498,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776499,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776500,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776501,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776502,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776503,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776504,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776505,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776506,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776507,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776508,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776509,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776510,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776511,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776512,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776513,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776514,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776515,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776516,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776517,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776518,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776519,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776520,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776521,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776522,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776523,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776524,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776525,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776526,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776527,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776528,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776529,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776530,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776531,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776532,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776533,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776534,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776535,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776536,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776537,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776538,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776539,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776540,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776541,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776542,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776543,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776544,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776545,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776546,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776547,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776548,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776549,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776550,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776551,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776552,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776553,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776554,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776555,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776556,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776557,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776558,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776559,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776560,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776561,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776562,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776563,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776564,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776565,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776566,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776567,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776568,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776569,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776570,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776571,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776572,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776573,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776574,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776575,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776576,MONTPELLIER - Gare Saint-Roch - République,0,,,
4,1-1-127,1582776577,MONTPELLIER - Gare Saint-Roch - République,1,,,
4,1-1-127,1582776578,MONTPELLIER - Gare Saint-Roch - République,1,,,
4,1-1-127,1582776579,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776580,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776581,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776582,MONTPELLIER - Garcia Lorca,1,,,
4,1-1-127,1582776583,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776586,MONTPELLIER - Garcia Lorca,0,,,
4,1-1-127,1582776587,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783642,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783644,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783645,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783646,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783647,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783648,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783649,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783650,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783651,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783652,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783653,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783654,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783655,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783656,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783657,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783658,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783659,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783660,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783661,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783662,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783663,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783665,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783666,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783667,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783668,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783669,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783670,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783671,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783672,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783673,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783674,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783675,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783676,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783677,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783678,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783679,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783680,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783681,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783682,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783683,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783684,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783685,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783686,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783687,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783688,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783689,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783690,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783691,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783692,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783693,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783694,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783695,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783696,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783697,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783698,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783699,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783700,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783701,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783702,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783703,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783705,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783706,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783707,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783708,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783709,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783710,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783711,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783712,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783713,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783714,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783715,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783716,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783717,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783718,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783719,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783720,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783721,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783722,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783723,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783724,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783725,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783726,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783727,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783728,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783729,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783730,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783731,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783732,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783733,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783734,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783735,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783736,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783737,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783738,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783739,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783740,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783741,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783742,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783743,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783744,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783747,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783748,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783749,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783750,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783751,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783752,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783753,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783754,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783755,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783756,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783757,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783758,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783759,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783760,MONTPELLIER - Garcia Lorca,1,,,
4,2-1-127,1582783761,MONTPELLIER - Garcia Lorca,0,,,
4,2-1-127,1582783762,MONTPELLIER - Gare Saint-Roch - République,1,,,
4,2-1-127,1582783763,MONTPELLIER - Gare Saint-Roch - République,0,,,
4,2-1-127,1582783764,MONTPELLIER - Gare Saint-Roch - République,1,,,
4,3-1-127,1582788761,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788762,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788763,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788764,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788765,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788766,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788767,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788768,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788769,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788770,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788771,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788772,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788773,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788774,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788775,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788776,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788777,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788778,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788779,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788780,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788781,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788782,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788783,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788784,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788789,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788790,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788791,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788792,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788793,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788794,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788795,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788796,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788797,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788798,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788799,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788800,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788801,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788802,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788803,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788804,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788805,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788806,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788807,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788808,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788809,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788810,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788811,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788812,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788813,MONTPELLIER - Garcia Lorca,1,,,
4,3-1-127,1582788816,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788817,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788818,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788819,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788820,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788821,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788822,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788823,MONTPELLIER - Garcia Lorca,0,,,
4,3-1-127,1582788824,MONTPELLIER - Garcia Lorca,0,,,
